id,order_id,customer_id,amount,payment_date,payment_method,status
5860,7322,1837,11198.1,"2024-07-28 09:50:09",credit_card,completed
5861,7323,2642,8951.72,"2024-07-29 02:46:18",bank_transfer,pending
5862,7324,1561,1982.26,"2024-07-07 04:48:32",bank_transfer,completed
5863,7326,3182,4647.93,"2025-04-08 20:20:16",bank_transfer,completed
5864,7328,2831,9394.18,"2024-07-11 13:28:09",paypal,completed
5865,7329,2754,10988.2,"2024-10-13 15:14:25",bank_transfer,pending
5866,7331,4315,1487.84,"2024-06-18 00:56:48",credit_card,completed
5867,7332,2731,9045.61,"2025-02-11 16:20:14",credit_card,completed
5868,7333,48,4437.85,"2024-09-16 15:29:12",paypal,completed
5869,7334,1535,3713.48,"2024-06-11 20:00:34",paypal,completed
5870,7336,1205,842.56,"2024-08-08 14:06:05",bank_transfer,completed
5871,7337,459,5281.19,"2024-12-12 08:38:36",credit_card,completed
5872,7338,4151,5263.3,"2025-02-26 10:18:27",credit_card,completed
5873,7339,882,2762.32,"2025-02-26 16:27:13",paypal,completed
5874,7341,4202,2334.4,"2024-08-24 16:47:56",bank_transfer,completed
5875,7342,3398,5021.06,"2025-05-02 02:02:47",bank_transfer,pending
5876,7343,2152,9731.79,"2025-01-23 01:10:38",bank_transfer,completed
5877,7344,2431,4239.78,"2025-04-24 15:21:03",bank_transfer,completed
5878,7345,974,2986.07,"2024-05-11 14:40:42",bank_transfer,completed
5879,7346,361,2182.05,"2024-12-22 02:15:48",credit_card,completed
5880,7348,2994,6574.68,"2024-10-07 19:26:30",credit_card,pending
5881,7350,4776,1664.88,"2024-05-08 08:49:05",bank_transfer,pending
5882,7351,3009,1394.34,"2025-02-14 04:23:29",bank_transfer,completed
5883,7352,2647,4004.34,"2025-03-30 08:02:45",paypal,completed
5884,7353,114,8010.67,"2025-04-16 22:24:10",bank_transfer,completed
5885,7355,4768,8832.55,"2024-07-22 01:59:51",paypal,completed
5886,7356,826,4044.16,"2025-04-12 09:46:51",bank_transfer,completed
5887,7358,1926,7113.56,"2024-09-24 05:05:35",bank_transfer,pending
5888,7360,1568,103.07,"2024-11-29 06:22:06",paypal,completed
5889,7361,4099,10972.6,"2024-12-22 22:20:17",paypal,completed
5890,7362,2821,959.55,"2024-05-13 05:04:57",bank_transfer,pending
5891,7363,829,5363.69,"2024-08-14 09:38:25",bank_transfer,completed
5892,7364,1817,8386.48,"2024-06-09 14:10:10",bank_transfer,completed
5893,7365,2563,3355.68,"2025-02-17 11:51:12",bank_transfer,completed
5894,7366,495,3395.43,"2025-04-04 04:06:03",paypal,pending
5895,7367,2968,2902.64,"2024-07-11 22:27:08",credit_card,completed
5896,7369,3931,64.26,"2024-07-24 06:27:22",bank_transfer,completed
5897,7372,757,2576.16,"2024-12-02 02:03:02",paypal,completed
5898,7373,1458,1259.04,"2025-02-09 07:45:03",bank_transfer,completed
5899,7375,2605,2058.59,"2024-07-22 09:31:29",paypal,completed
5900,7376,3895,4652.75,"2024-05-24 17:30:21",bank_transfer,completed
5901,7377,813,5257.34,"2025-03-12 06:06:30",paypal,completed
5902,7378,3776,4951.83,"2024-12-14 10:45:20",paypal,completed
5903,7379,770,10971.5,"2025-02-15 08:51:44",bank_transfer,completed
5904,7380,1568,514.93,"2024-08-19 17:34:53",paypal,completed
5905,7381,452,4176.18,"2025-02-14 20:54:53",paypal,completed
5906,7382,4073,3950.63,"2024-10-17 12:59:06",bank_transfer,pending
5907,7383,2783,2070.16,"2025-02-09 19:25:58",bank_transfer,completed
5908,7384,1291,5248.88,"2024-05-22 23:10:58",credit_card,completed
5909,7385,2773,5019.53,"2024-11-13 11:28:51",credit_card,completed
5910,7388,3682,2228.9,"2025-04-21 08:48:02",credit_card,completed
5911,7390,2986,7073.52,"2025-03-08 13:57:25",paypal,completed
5912,7392,4342,8121.74,"2024-10-23 04:50:07",paypal,pending
5913,7394,2737,2836.43,"2024-10-11 09:27:13",paypal,pending
5914,7395,4250,2329.02,"2024-10-16 16:22:36",bank_transfer,completed
5915,7396,3537,2793.54,"2024-05-06 02:19:19",paypal,completed
5916,7397,4705,5705.74,"2025-04-17 01:20:58",bank_transfer,completed
5917,7398,786,324.63,"2025-03-01 11:22:25",bank_transfer,completed
5918,7399,2275,2190.66,"2024-11-17 16:51:30",bank_transfer,pending
5919,7400,3576,4343.25,"2025-04-08 15:52:47",bank_transfer,completed
5920,7401,1371,1239.17,"2024-09-22 07:09:30",credit_card,pending
5921,7403,620,4910.9,"2024-12-24 23:18:20",bank_transfer,completed
5922,7406,1820,6673.77,"2024-05-24 02:12:40",paypal,pending
5923,7407,4980,8317.95,"2024-10-04 20:54:34",credit_card,pending
5924,7408,3749,9767.15,"2024-05-29 20:35:45",credit_card,completed
5925,7410,2761,3851.2,"2024-07-03 16:42:55",bank_transfer,completed
5926,7411,4033,6586.33,"2024-11-28 04:34:28",bank_transfer,completed
5927,7413,4858,2333.08,"2024-11-10 21:05:45",bank_transfer,pending
5928,7414,1781,3036.77,"2024-10-05 01:09:17",paypal,pending
5929,7415,679,1490.51,"2024-08-05 07:37:14",paypal,completed
5930,7416,2829,3496.8,"2024-06-22 21:12:26",paypal,completed
5931,7417,214,4815.71,"2024-05-28 21:06:12",paypal,completed
5932,7418,817,1622.15,"2024-06-22 06:50:05",paypal,completed
5933,7419,193,1621.13,"2024-05-26 07:29:11",credit_card,pending
5934,7420,4011,6940.66,"2025-01-14 18:34:21",paypal,completed
5935,7421,3234,12912.5,"2024-05-08 18:42:16",bank_transfer,completed
5936,7422,3998,2751.85,"2025-04-10 07:57:02",paypal,completed
5937,7423,2498,1872.96,"2025-04-20 06:52:20",bank_transfer,completed
5938,7424,2054,416.17,"2025-03-09 13:15:37",paypal,pending
5939,7426,4090,2373.37,"2025-02-19 03:31:58",credit_card,completed
5940,7427,996,5763.75,"2024-09-06 11:28:08",credit_card,completed
5941,7428,1514,3293.09,"2024-11-01 14:21:08",credit_card,pending
5942,7429,1759,2516.14,"2024-11-24 16:07:38",credit_card,completed
5943,7430,3231,2147.86,"2024-10-27 15:29:48",paypal,completed
5944,7431,4316,1145.36,"2025-02-28 12:28:08",paypal,pending
5945,7433,2942,2016.2,"2024-11-05 04:24:27",paypal,completed
5946,7434,1444,9834.82,"2024-06-29 02:06:39",credit_card,completed
5947,7435,630,1533.05,"2025-04-24 00:43:02",paypal,completed
5948,7436,4251,2026.16,"2025-03-15 05:00:10",bank_transfer,completed
5949,7437,3228,9384.01,"2025-01-14 23:46:27",credit_card,pending
5950,7438,517,4126,"2024-10-26 05:58:48",paypal,completed
5951,7439,1272,5057.09,"2024-07-23 01:23:31",bank_transfer,completed
5952,7440,772,10969.8,"2025-03-20 10:58:17",bank_transfer,completed
5953,7441,1564,6891.21,"2024-07-23 20:36:31",paypal,completed
5954,7442,1881,6718,"2025-04-30 11:17:11",credit_card,completed
5955,7443,2920,3746.37,"2024-09-03 01:56:08",bank_transfer,completed
5956,7444,1430,533.58,"2024-05-13 07:43:46",bank_transfer,completed
5957,7447,971,49.03,"2024-05-14 12:19:28",bank_transfer,completed
5958,7448,3478,3135.77,"2025-03-05 09:27:10",paypal,completed
5959,7449,761,1127.58,"2024-06-06 17:43:02",bank_transfer,pending
5960,7451,2219,3885.39,"2025-03-24 20:44:33",bank_transfer,completed
5961,7452,1728,9007.4,"2024-10-23 07:48:50",paypal,completed
5962,7453,1276,2129.08,"2024-10-30 14:18:45",bank_transfer,completed
5963,7456,273,2259.85,"2024-09-06 08:02:02",bank_transfer,completed
5964,7459,1902,1303.33,"2025-02-10 22:18:49",credit_card,completed
5965,7460,4744,3676.74,"2024-12-22 06:52:36",paypal,completed
5966,7461,167,6624.22,"2025-04-27 02:15:23",bank_transfer,completed
5967,7462,580,500.85,"2024-12-06 05:25:33",bank_transfer,completed
5968,7463,2143,5345.82,"2024-11-18 05:52:09",paypal,completed
5969,7464,4041,8120.06,"2024-12-07 14:28:56",paypal,pending
5970,7465,3728,2658.72,"2024-07-12 12:48:05",credit_card,completed
5971,7466,140,108.03,"2024-09-14 23:38:58",paypal,pending
5972,7468,2377,4848.28,"2025-03-27 20:34:09",paypal,completed
5973,7469,3378,2457.4,"2025-03-09 12:43:15",paypal,completed
5974,7470,947,1395.48,"2024-12-11 11:11:07",bank_transfer,completed
5975,7471,2797,3511.91,"2025-01-28 10:04:24",bank_transfer,pending
5976,7472,1710,5480.84,"2024-08-07 22:38:48",credit_card,completed
5977,7474,1565,363.35,"2025-02-13 20:44:29",bank_transfer,completed
5978,7475,750,11903,"2025-01-17 19:52:27",credit_card,completed
5979,7476,75,3228.16,"2024-12-12 18:13:40",credit_card,completed
5980,7477,3042,6825.54,"2024-06-30 23:11:12",bank_transfer,completed
5981,7479,1593,3761.34,"2024-09-13 13:53:29",credit_card,completed
5982,7480,4739,5468.7,"2024-07-29 08:58:49",bank_transfer,completed
5983,7482,902,1296.06,"2024-09-21 14:00:04",paypal,completed
5984,7483,459,4013.48,"2025-01-27 14:48:15",paypal,completed
5985,7484,274,3085.74,"2025-03-31 09:59:24",credit_card,completed
5986,7486,4808,5178.24,"2024-07-03 21:51:35",credit_card,completed
5987,7487,1621,1965.99,"2024-05-21 00:49:30",credit_card,completed
5988,7488,2296,6940.45,"2024-08-12 08:42:07",bank_transfer,pending
5989,7491,4406,976.08,"2025-01-03 23:45:27",paypal,completed
5990,7492,4624,2504.59,"2024-09-13 03:37:48",bank_transfer,completed
5991,7493,2408,1595.58,"2024-11-05 17:47:21",bank_transfer,completed
5992,7494,3802,6544.55,"2025-03-16 17:54:45",paypal,completed
5993,7495,4083,3330.42,"2024-08-18 17:53:55",credit_card,pending
5994,7496,4572,810.3,"2024-09-03 19:12:06",credit_card,completed
5995,7498,2343,1834,"2024-07-27 22:52:16",bank_transfer,completed
5996,7499,3349,108.69,"2025-03-08 11:50:36",credit_card,pending
5997,7500,1600,6758.36,"2024-08-05 09:25:35",credit_card,completed
5998,7501,2782,2569.4,"2024-08-13 00:53:58",credit_card,pending
5999,7502,2516,3618.44,"2024-06-12 23:03:26",paypal,pending
6000,7503,3190,77.67,"2025-03-18 07:51:54",credit_card,completed
6001,7504,2655,538.38,"2024-09-21 21:59:16",credit_card,pending
6002,7505,1664,8727.32,"2025-03-01 13:35:21",credit_card,completed
6003,7506,2623,5350.72,"2024-10-01 03:41:04",paypal,completed
6004,7507,2339,3688.19,"2025-04-30 15:20:45",credit_card,pending
6005,7508,2325,5146.21,"2024-11-03 00:45:14",bank_transfer,pending
6006,7509,2649,5223.56,"2025-01-29 10:13:50",credit_card,completed
6007,7510,3308,6177.13,"2024-09-17 20:53:35",credit_card,pending
6008,7512,2828,12858.5,"2024-10-29 04:55:15",paypal,completed
6009,7513,1960,2512.15,"2024-12-25 10:48:47",bank_transfer,completed
6010,7514,1805,2437.62,"2024-10-14 18:38:31",bank_transfer,completed
6011,7515,248,1492.68,"2025-04-20 15:25:14",paypal,completed
6012,7516,389,5548.28,"2024-05-24 18:45:14",paypal,pending
6013,7518,1417,1518.5,"2025-02-24 03:59:32",credit_card,completed
6014,7519,4344,10153.9,"2024-05-31 10:50:56",paypal,pending
6015,7520,212,10136.8,"2025-01-22 09:34:50",bank_transfer,pending
6016,7521,1132,6238.82,"2024-12-16 18:26:02",bank_transfer,pending
6017,7523,4461,9382.5,"2024-10-07 06:38:02",paypal,completed
6018,7525,4913,3084.5,"2024-12-13 11:56:46",paypal,pending
6019,7526,1433,2870.23,"2025-02-01 18:12:05",paypal,completed
6020,7527,4080,5128.22,"2025-01-20 16:04:51",paypal,pending
6021,7528,237,5494.6,"2024-08-19 17:33:37",paypal,completed
6022,7529,4395,3307.02,"2024-06-04 05:56:44",paypal,completed
6023,7531,4995,2829.96,"2024-09-07 12:24:34",bank_transfer,pending
6024,7532,4897,6448,"2024-12-13 18:04:43",credit_card,completed
6025,7533,2290,1194.98,"2024-05-24 05:07:31",credit_card,pending
6026,7534,2159,7614.25,"2024-06-26 08:55:43",paypal,completed
6027,7536,3933,4654.04,"2025-02-02 14:11:47",bank_transfer,pending
6028,7537,2508,5323.52,"2025-03-02 02:17:02",credit_card,completed
6029,7539,3218,3608.96,"2024-08-23 00:16:50",credit_card,pending
6030,7540,2874,2146.08,"2024-11-29 20:48:37",paypal,completed
6031,7541,1479,12498.3,"2024-09-01 23:59:49",bank_transfer,completed
6032,7542,2150,3113.72,"2024-12-29 23:50:45",paypal,completed
6033,7545,2917,15491.7,"2025-02-09 04:40:41",bank_transfer,completed
6034,7546,4826,3650.39,"2025-01-15 21:11:15",credit_card,completed
6035,7547,1078,8128.76,"2024-07-17 00:27:22",credit_card,completed
6036,7548,2405,668.04,"2025-03-16 18:30:30",paypal,completed
6037,7549,2143,3750.48,"2025-02-14 17:42:17",credit_card,completed
6038,7550,4728,1711.44,"2025-03-28 21:21:27",bank_transfer,completed
6039,7551,1650,3330.79,"2024-12-26 10:51:21",credit_card,completed
6040,7552,3669,4136.8,"2024-10-30 04:59:40",credit_card,completed
6041,7554,1857,9751.08,"2025-01-26 01:35:34",paypal,completed
6042,7555,3707,6144.02,"2024-05-07 01:31:01",credit_card,completed
6043,7556,4593,5982.29,"2024-07-15 19:39:15",paypal,completed
6044,7558,2398,5220.74,"2024-06-16 10:43:18",paypal,pending
6045,7559,2854,6388.99,"2024-06-23 14:13:10",credit_card,completed
6046,7560,1890,7366.37,"2024-12-24 12:19:05",bank_transfer,completed
6047,7562,5000,5639.64,"2024-05-13 18:01:34",paypal,completed
6048,7564,4475,184.55,"2025-03-06 17:04:09",credit_card,completed
6049,7566,3840,23.74,"2024-12-22 08:42:09",paypal,completed
6050,7567,4287,5388.4,"2025-02-13 04:39:57",bank_transfer,completed
6051,7568,3561,3472.65,"2024-12-05 15:27:07",credit_card,completed
6052,7569,20,2981.73,"2025-02-11 06:31:26",credit_card,pending
6053,7570,528,4138,"2024-08-09 01:42:38",paypal,completed
6054,7571,4527,1277.31,"2025-02-18 01:54:13",bank_transfer,completed
6055,7572,3709,1632.62,"2024-11-23 21:36:45",credit_card,pending
6056,7574,1823,1207.66,"2025-01-07 11:07:46",paypal,completed
6057,7575,2235,7207.84,"2024-08-07 08:08:25",paypal,completed
6058,7576,116,3086.04,"2024-10-02 13:12:52",bank_transfer,completed
6059,7577,4008,14088.6,"2025-03-03 22:31:22",bank_transfer,completed
6060,7578,3141,1924.37,"2024-09-25 05:31:15",bank_transfer,completed
6061,7579,1477,7115.03,"2024-11-30 10:50:20",paypal,pending
6062,7580,4564,482.51,"2025-01-21 23:06:27",credit_card,completed
6063,7582,1598,620.66,"2024-11-06 08:55:20",paypal,completed
6064,7583,4704,7874.56,"2025-01-20 16:19:52",bank_transfer,completed
6065,7584,4537,7239.29,"2024-12-03 17:59:55",paypal,pending
6066,7586,1834,2188.93,"2024-07-22 13:24:15",bank_transfer,completed
6067,7587,4214,9769.62,"2024-05-24 17:18:37",bank_transfer,completed
6068,7589,2466,5345.57,"2025-04-22 05:02:53",paypal,completed
6069,7591,522,3685.72,"2024-11-08 05:26:34",paypal,completed
6070,7592,3453,2631.57,"2024-09-09 20:20:57",credit_card,completed
6071,7593,4998,3191.43,"2025-01-21 22:51:00",bank_transfer,completed
6072,7594,3896,677.37,"2024-07-19 20:24:05",credit_card,completed
6073,7595,1782,1969.02,"2025-01-13 01:31:51",paypal,completed
6074,7596,4608,7305.63,"2024-05-14 10:20:13",paypal,completed
6075,7598,3737,2979.4,"2024-05-15 14:08:33",paypal,completed
6076,7599,3807,5620.24,"2024-07-08 06:34:54",paypal,completed
6077,7600,308,7386.23,"2024-07-13 06:49:56",paypal,pending
6078,7602,1409,5728.08,"2024-06-21 01:26:28",paypal,completed
6079,7603,3480,10110.6,"2024-07-22 23:03:31",credit_card,pending
6080,7604,2513,2773.9,"2024-08-07 12:42:22",credit_card,pending
6081,7605,4188,3677.59,"2025-04-20 07:58:04",bank_transfer,completed
6082,7606,227,1243.45,"2024-07-24 14:55:12",paypal,completed
6083,7608,3493,5209.98,"2024-08-03 22:12:09",paypal,completed
6084,7609,3308,6782.75,"2025-02-02 21:40:53",credit_card,pending
6085,7610,3808,9037.12,"2024-08-15 10:26:44",paypal,completed
6086,7611,617,2977.99,"2024-07-12 16:09:51",paypal,completed
6087,7613,4371,4112.01,"2024-10-17 05:50:47",credit_card,completed
6088,7614,243,3160.21,"2024-06-11 17:39:11",credit_card,completed
6089,7615,3992,5740.37,"2024-11-03 22:39:46",credit_card,completed
6090,7616,243,3123.74,"2025-04-07 06:41:05",credit_card,completed
6091,7617,94,6047.24,"2024-05-19 16:23:36",paypal,completed
6092,7618,1958,7386.32,"2024-10-20 06:01:50",bank_transfer,completed
6093,7619,3780,4639.45,"2025-04-17 01:41:49",credit_card,completed
6094,7620,2774,2340.16,"2025-03-31 05:51:35",bank_transfer,completed
6095,7622,606,474.84,"2024-06-08 00:18:11",credit_card,completed
6096,7623,1034,6439.51,"2025-03-17 22:30:14",bank_transfer,completed
6097,7625,2698,2919.53,"2024-07-20 01:47:45",credit_card,pending
6098,7626,2296,665.49,"2025-03-26 08:18:24",credit_card,completed
6099,7628,984,4839.24,"2024-07-21 16:44:18",credit_card,pending
6100,7629,2869,275.88,"2024-06-08 11:02:55",paypal,completed
6101,7630,1303,5770.3,"2025-01-11 21:08:54",credit_card,pending
6102,7631,1139,9981.98,"2024-09-17 16:45:06",bank_transfer,completed
6103,7632,3145,4752.79,"2025-04-01 10:32:26",paypal,completed
6104,7633,3150,2733.35,"2025-03-18 14:56:20",credit_card,completed
6105,7634,1930,6088.6,"2025-01-13 14:28:27",paypal,completed
6106,7635,1502,2356.11,"2024-12-24 15:27:51",paypal,completed
6107,7636,3565,11849,"2024-08-28 17:37:23",credit_card,completed
6108,7637,1032,9685.23,"2025-04-02 15:09:31",bank_transfer,completed
6109,7638,2560,3794.57,"2024-09-28 00:29:50",credit_card,completed
6110,7639,1718,6745.13,"2024-07-26 14:44:32",bank_transfer,pending
6111,7640,2027,9198.79,"2024-06-01 00:20:28",paypal,completed
6112,7642,257,5747,"2024-11-18 05:12:13",paypal,pending
6113,7643,779,8973.02,"2024-06-24 15:43:52",bank_transfer,completed
6114,7644,778,1464.21,"2024-06-12 01:33:39",bank_transfer,completed
6115,7645,2102,6521.62,"2024-07-25 00:32:17",credit_card,completed
6116,7646,1772,3404.63,"2025-04-19 10:58:16",bank_transfer,completed
6117,7647,1060,1078.83,"2024-06-16 17:16:18",paypal,completed
6118,7649,4293,7207.8,"2024-09-23 06:12:52",paypal,pending
6119,7650,2976,1495.52,"2025-03-08 09:52:12",bank_transfer,completed
6120,7651,3921,8202.29,"2024-07-21 08:43:52",bank_transfer,pending
6121,7652,493,10377.8,"2024-05-06 01:07:27",paypal,completed
6122,7653,289,7876.43,"2024-11-15 17:52:19",credit_card,pending
6123,7655,2849,7706.19,"2025-04-15 11:16:42",credit_card,completed
6124,7656,3856,3130.21,"2025-03-21 06:00:58",bank_transfer,completed
6125,7657,2623,13402,"2025-01-04 12:53:10",credit_card,completed
6126,7661,2828,3442.71,"2024-08-26 02:52:34",bank_transfer,completed
6127,7662,206,4369.33,"2025-02-23 06:34:58",credit_card,completed
6128,7663,3832,9881.45,"2024-11-23 14:52:34",paypal,completed
6129,7664,2498,1317.04,"2024-10-26 12:49:21",paypal,completed
6130,7665,1784,3441.63,"2025-04-28 06:09:58",paypal,completed
6131,7666,2894,5111.31,"2025-01-09 19:04:11",credit_card,completed
6132,7667,2232,6197.49,"2024-06-18 19:13:00",paypal,completed
6133,7669,713,3415.26,"2024-07-27 09:49:56",paypal,completed
6134,7673,2570,1693.44,"2024-05-19 10:53:07",paypal,completed
6135,7675,857,2017.83,"2024-11-27 06:09:53",credit_card,pending
6136,7676,524,5168.57,"2024-05-20 10:01:12",credit_card,completed
6137,7677,1412,4341.44,"2025-01-11 16:07:14",credit_card,completed
6138,7678,4970,7956.31,"2024-08-23 07:49:08",paypal,completed
6139,7679,3851,5686.54,"2024-11-02 22:16:39",paypal,pending
6140,7682,3746,2199.1,"2025-02-27 01:33:03",credit_card,completed
6141,7683,1859,10974.8,"2024-11-15 06:04:49",credit_card,completed
6142,7684,3648,4100.24,"2025-01-25 16:46:47",paypal,pending
6143,7685,3577,2042.81,"2025-03-05 22:34:07",credit_card,completed
6144,7686,1648,3269.54,"2024-11-30 05:02:50",credit_card,pending
6145,7687,1659,1505.07,"2024-07-11 07:25:24",bank_transfer,pending
6146,7690,1423,8193.09,"2024-10-16 15:50:40",paypal,completed
6147,7692,415,3115.99,"2024-09-29 18:24:13",paypal,completed
6148,7693,1540,4324.12,"2024-10-25 16:19:56",credit_card,completed
6149,7694,4715,2111.6,"2024-10-06 12:25:46",paypal,pending
6150,7695,3503,4273.26,"2024-09-23 22:40:49",credit_card,completed
6151,7697,1999,895.76,"2024-08-04 22:03:34",credit_card,completed
6152,7699,3683,4660.75,"2025-01-31 16:32:55",credit_card,pending
6153,7701,333,3900.5,"2024-12-25 04:10:20",credit_card,completed
6154,7705,1257,6314.67,"2025-02-23 10:27:24",paypal,completed
6155,7706,893,2080.22,"2024-06-01 07:39:38",credit_card,completed
6156,7707,1299,1264.92,"2024-11-14 13:04:22",paypal,completed
6157,7708,740,7092.68,"2024-12-26 14:20:56",paypal,completed
6158,7710,4556,5313.15,"2024-07-26 21:51:40",bank_transfer,completed
6159,7711,2824,2156.76,"2024-05-10 14:35:04",bank_transfer,completed
6160,7712,1044,5761.75,"2024-11-01 15:44:10",paypal,completed
6161,7713,568,2183.19,"2024-07-28 09:34:19",paypal,pending
6162,7714,1139,7411.92,"2025-03-25 13:32:06",bank_transfer,completed
6163,7715,4750,3369.21,"2024-12-31 18:49:31",paypal,completed
6164,7716,517,4702.79,"2024-12-13 18:31:24",bank_transfer,completed
6165,7717,1516,2751.07,"2024-12-24 00:32:55",credit_card,completed
6166,7718,4227,4531.26,"2024-11-05 19:55:44",credit_card,pending
6167,7720,3083,5380.59,"2024-08-04 15:54:16",paypal,completed
6168,7721,2854,245.27,"2025-04-14 00:48:52",paypal,completed
6169,7722,2622,10998.3,"2025-01-19 03:32:07",credit_card,completed
6170,7723,4544,5787.33,"2024-08-14 21:42:06",paypal,completed
6171,7724,137,8619.18,"2024-05-18 04:25:00",credit_card,completed
6172,7726,4534,4372.67,"2024-09-04 08:03:40",credit_card,pending
6173,7727,2986,4288.61,"2024-05-20 18:54:29",credit_card,completed
6174,7728,4645,1804.1,"2024-09-06 11:43:44",credit_card,pending
6175,7729,682,5906.16,"2024-07-09 09:41:02",bank_transfer,completed
6176,7730,1088,1275.7,"2024-10-20 08:55:57",credit_card,completed
6177,7732,4951,3998.4,"2025-04-13 23:54:43",bank_transfer,pending
6178,7733,3804,8176.45,"2024-05-12 06:42:59",paypal,completed
6179,7734,3775,3007.6,"2024-11-03 13:39:06",credit_card,completed
6180,7736,926,3168.27,"2024-08-09 22:40:30",credit_card,completed
6181,7737,2211,2264.82,"2025-02-04 05:34:58",bank_transfer,completed
6182,7738,1919,920.38,"2025-01-18 03:03:22",paypal,completed
6183,7739,4489,6405.05,"2024-08-26 03:10:19",bank_transfer,completed
6184,7740,4997,6384.53,"2024-11-13 20:19:45",credit_card,completed
6185,7741,3131,1873.7,"2024-06-07 10:36:11",paypal,pending
6186,7742,29,981.01,"2024-08-05 05:07:01",paypal,pending
6187,7743,4810,6936.86,"2025-03-06 14:16:01",credit_card,completed
6188,7745,258,6078.83,"2025-02-11 19:59:58",bank_transfer,completed
6189,7746,261,7922.88,"2024-10-21 07:09:25",bank_transfer,completed
6190,7749,253,576.36,"2024-11-17 16:53:38",paypal,completed
6191,7750,3671,3891.71,"2024-09-11 00:31:44",bank_transfer,completed
6192,7751,2205,1759.89,"2024-11-09 18:09:14",credit_card,completed
6193,7752,3551,1541.06,"2024-05-28 12:43:48",credit_card,completed
6194,7753,4788,6386.92,"2025-02-13 08:02:11",credit_card,completed
6195,7754,4211,2354.28,"2024-08-05 12:23:12",bank_transfer,completed
6196,7755,3031,6561.79,"2024-12-30 05:04:03",paypal,completed
6197,7756,3916,6233.72,"2024-06-10 10:24:24",bank_transfer,completed
6198,7757,1431,2275.83,"2025-04-28 19:51:25",credit_card,completed
6199,7759,3411,122.75,"2025-01-25 06:15:07",bank_transfer,pending
6200,7760,4521,9872.72,"2024-10-18 11:47:33",bank_transfer,pending
6201,7762,3808,4997.36,"2024-10-07 11:57:16",paypal,completed
6202,7763,2765,593.5,"2024-10-03 21:55:49",paypal,completed
6203,7764,1797,228.4,"2024-12-14 04:52:46",credit_card,completed
6204,7765,341,1447.26,"2024-08-01 04:27:22",credit_card,completed
6205,7766,4730,450.27,"2024-11-23 03:20:38",credit_card,completed
6206,7767,1230,4022.15,"2024-11-02 16:24:39",credit_card,completed
6207,7768,4138,1919.1,"2024-12-25 15:22:13",credit_card,pending
6208,7769,956,4519.61,"2024-12-31 07:42:44",bank_transfer,pending
6209,7770,2746,1707.18,"2024-12-19 15:52:24",paypal,completed
6210,7771,4961,2572.11,"2025-02-05 20:17:06",paypal,completed
6211,7772,1686,3399.35,"2024-12-11 19:17:33",credit_card,completed
6212,7773,909,5477.66,"2024-07-02 11:15:29",paypal,completed
6213,7774,1957,3492.85,"2024-12-09 05:08:58",paypal,completed
6214,7775,2917,1192.29,"2024-05-09 09:19:30",bank_transfer,pending
6215,7776,4918,1646.3,"2024-11-18 10:18:10",paypal,completed
6216,7777,3375,8998.79,"2025-01-23 08:41:15",credit_card,pending
6217,7778,406,2472.72,"2024-09-29 04:11:42",bank_transfer,pending
6218,7779,3009,11249.7,"2024-12-17 05:05:29",paypal,pending
6219,7780,3681,3083.96,"2025-04-21 15:16:09",credit_card,completed
6220,7782,4398,7646.39,"2024-12-18 18:42:15",bank_transfer,completed
6221,7783,2311,4108.48,"2024-12-31 02:23:23",bank_transfer,completed
6222,7784,1749,6283.22,"2024-05-25 02:27:25",bank_transfer,completed
6223,7785,4042,913.6,"2024-08-26 01:54:52",paypal,completed
6224,7786,2039,1327.7,"2024-09-12 10:17:08",bank_transfer,completed
6225,7787,3857,3348.34,"2025-04-23 17:18:37",bank_transfer,completed
6226,7788,3443,3516.64,"2024-05-10 07:05:28",credit_card,pending
6227,7789,496,796.62,"2024-08-21 23:41:13",credit_card,completed
6228,7790,2510,7063.7,"2024-05-17 12:16:44",paypal,completed
6229,7791,2830,2983.25,"2024-06-22 18:38:44",paypal,completed
6230,7792,2025,677.16,"2025-02-13 21:19:31",bank_transfer,completed
6231,7793,4155,1883.24,"2024-05-09 04:27:38",credit_card,completed
6232,7794,214,7277.22,"2024-10-05 05:56:50",paypal,completed
6233,7795,2832,2855.8,"2024-06-02 17:08:49",bank_transfer,completed
6234,7796,4620,7830.43,"2024-08-19 01:34:36",credit_card,pending
6235,7797,1108,420.67,"2024-10-24 11:18:52",paypal,pending
6236,7798,1858,4508.25,"2025-04-16 06:20:14",credit_card,completed
6237,7800,3939,184.56,"2025-01-21 01:05:17",bank_transfer,completed
6238,7802,4960,10280.5,"2024-05-24 13:04:10",credit_card,completed
6239,7803,4575,3671.8,"2024-08-18 16:34:47",paypal,completed
6240,7804,4202,3831.18,"2024-12-26 09:03:56",paypal,pending
6241,7807,3230,1718.04,"2025-04-26 11:16:11",bank_transfer,completed
6242,7808,2744,10141.8,"2024-10-12 19:18:26",credit_card,completed
6243,7809,4496,172.84,"2025-05-02 08:17:02",bank_transfer,completed
6244,7810,1077,6974.92,"2025-04-20 09:24:23",credit_card,completed
6245,7811,4333,2541.07,"2024-06-27 23:51:17",bank_transfer,completed
6246,7812,4055,1771.9,"2025-03-31 17:10:00",paypal,completed
6247,7813,4311,1362.01,"2024-11-26 10:19:03",bank_transfer,completed
6248,7815,2516,2873.15,"2024-06-04 07:38:25",credit_card,completed
