id,customer_id,product_id,added_date
6687,3946,373,"2025-01-18 05:41:54"
6688,3946,100,"2024-09-20 21:42:33"
6689,3949,4,"2024-08-08 14:30:23"
6690,3949,358,"2024-08-29 06:40:03"
6691,3954,7,"2025-02-10 23:37:18"
6692,3954,443,"2024-11-09 04:58:17"
6693,3954,424,"2025-04-30 22:35:03"
6694,3954,859,"2024-12-17 23:09:38"
6695,3954,17,"2025-01-03 02:38:16"
6696,3954,995,"2024-09-30 21:12:12"
6697,3954,244,"2024-12-22 17:33:34"
6698,3955,142,"2024-11-09 07:15:51"
6699,3955,223,"2024-07-09 12:46:11"
6700,3962,9,"2024-11-01 17:56:23"
6701,3962,384,"2025-01-31 22:30:54"
6702,3962,851,"2024-07-30 08:03:37"
6703,3962,264,"2025-01-06 18:48:43"
6704,3962,17,"2024-07-31 22:05:43"
6705,3962,451,"2024-11-12 02:18:00"
6706,3962,522,"2025-04-19 05:48:28"
6707,3962,980,"2024-07-03 10:33:12"
6708,3962,992,"2024-11-07 20:08:06"
6709,3963,95,"2025-02-12 12:51:37"
6710,3963,348,"2025-04-22 09:59:24"
6711,3963,297,"2024-12-12 04:15:47"
6712,3963,531,"2025-02-08 10:03:35"
6713,3968,854,"2024-08-26 09:21:27"
6714,3968,124,"2024-11-07 08:36:10"
6715,3968,966,"2024-11-24 00:54:59"
6716,3968,206,"2025-01-03 06:22:44"
6717,3968,118,"2025-01-04 10:29:09"
6718,3968,349,"2025-04-04 05:18:06"
6719,3968,682,"2024-08-05 15:40:35"
6720,3968,920,"2024-09-15 19:18:38"
6721,3974,631,"2024-06-25 15:40:20"
6722,3978,358,"2024-08-01 15:41:16"
6723,3978,549,"2024-07-10 08:17:46"
6724,3978,249,"2024-07-27 15:42:31"
6725,3978,311,"2024-07-29 14:11:13"
6726,3978,689,"2025-03-14 02:10:08"
6727,3978,140,"2025-01-23 20:59:23"
6728,3978,354,"2024-10-17 15:29:40"
6729,3978,602,"2025-04-26 04:04:07"
6730,3978,254,"2024-12-17 20:50:59"
6731,3978,955,"2024-07-23 06:02:04"
6732,3981,614,"2024-10-31 02:03:18"
6733,3981,707,"2024-12-08 05:49:43"
6734,3981,791,"2024-07-18 07:48:08"
6735,3981,98,"2024-05-10 09:57:01"
6736,3981,200,"2025-01-30 14:25:34"
6737,3981,596,"2025-04-10 20:52:48"
6738,3981,666,"2024-07-24 23:59:00"
6739,3981,126,"2024-12-30 11:35:12"
6740,3981,702,"2024-05-29 02:19:10"
6741,3981,968,"2024-08-26 14:02:35"
6742,3982,135,"2024-10-07 22:40:27"
6743,3982,222,"2024-08-27 23:02:18"
6744,3982,841,"2025-02-12 11:17:21"
6745,3982,316,"2024-10-08 14:36:12"
6746,3982,574,"2025-05-01 08:13:58"
6747,3982,876,"2024-08-08 05:14:23"
6748,3982,541,"2024-08-26 20:58:14"
6749,3982,902,"2024-12-11 22:15:52"
6750,3982,955,"2024-11-06 09:39:53"
6751,3984,371,"2025-02-26 08:56:42"
6752,3984,307,"2024-12-28 01:57:14"
6753,3984,151,"2024-12-20 16:31:47"
6754,3986,572,"2025-04-19 18:00:04"
6755,3986,868,"2025-03-19 09:44:38"
6756,3986,484,"2025-01-04 09:21:35"
6757,3986,990,"2025-02-02 10:52:25"
6758,3986,391,"2025-01-30 01:47:10"
6759,3986,259,"2024-11-06 17:39:36"
6760,3986,869,"2024-08-29 01:16:21"
6761,3988,949,"2025-02-17 09:41:07"
6762,3988,489,"2024-11-23 02:28:43"
6763,3988,933,"2025-01-26 14:05:40"
6764,3988,748,"2024-09-11 03:05:50"
6765,3988,583,"2025-01-13 22:04:37"
6766,3988,967,"2024-12-01 23:37:09"
6767,3988,964,"2024-09-22 18:53:14"
6768,3988,88,"2024-10-13 04:56:57"
6769,3991,490,"2024-09-09 06:54:23"
6770,3996,334,"2024-07-06 15:08:57"
6771,3996,973,"2025-01-05 04:33:20"
6772,3996,156,"2024-07-21 21:19:35"
6773,3996,39,"2024-10-24 12:38:56"
6774,3996,244,"2024-11-18 20:08:03"
6775,3998,967,"2024-10-11 18:58:10"
6776,3998,604,"2024-05-30 19:12:06"
6777,3998,326,"2024-12-15 18:41:02"
6778,3998,637,"2024-09-15 20:13:49"
6779,3998,841,"2024-09-13 05:01:50"
6780,3998,722,"2024-10-25 07:34:29"
6781,3998,201,"2024-12-31 16:52:31"
6782,4000,243,"2024-12-21 13:42:57"
6783,4001,868,"2025-01-24 06:35:04"
6784,4001,548,"2025-03-01 05:41:58"
6785,4001,235,"2025-03-08 17:43:02"
6786,4001,491,"2025-03-31 21:02:13"
6787,4001,531,"2024-07-10 02:06:35"
6788,4001,951,"2024-10-26 14:41:12"
6789,4001,766,"2024-06-22 22:28:16"
6790,4003,995,"2025-03-08 15:02:31"
6791,4003,874,"2024-06-17 21:06:36"
6792,4003,660,"2024-12-25 05:30:03"
6793,4003,56,"2025-04-25 22:22:40"
6794,4003,624,"2024-11-20 01:10:36"
6795,4003,46,"2024-08-26 14:57:53"
6796,4003,668,"2025-01-20 21:35:09"
6797,4003,697,"2024-07-22 12:42:47"
6798,4003,472,"2025-03-17 10:26:14"
6799,4003,696,"2024-08-15 16:18:46"
6800,4005,978,"2025-04-24 03:36:28"
6801,4005,918,"2025-01-15 04:17:59"
6802,4011,737,"2024-08-25 16:22:20"
6803,4011,330,"2024-08-03 03:18:11"
6804,4011,206,"2025-01-11 05:12:16"
6805,4011,206,"2024-12-04 07:30:01"
6806,4011,627,"2025-03-05 01:24:47"
6807,4011,195,"2024-10-17 06:48:38"
6808,4011,252,"2024-06-10 06:45:04"
6809,4012,83,"2025-02-01 01:23:48"
6810,4012,890,"2024-08-18 01:18:06"
6811,4012,254,"2024-10-04 13:38:42"
6812,4012,802,"2025-01-10 14:23:39"
6813,4012,398,"2024-11-27 04:44:13"
6814,4012,871,"2025-03-02 04:37:46"
6815,4012,289,"2024-10-10 08:42:14"
6816,4012,801,"2024-05-21 18:04:03"
6817,4012,892,"2024-12-11 12:08:10"
6818,4012,972,"2025-04-13 15:19:01"
6819,4013,247,"2025-04-01 21:52:46"
6820,4013,44,"2025-02-18 07:40:05"
6821,4013,198,"2024-06-30 22:50:00"
6822,4013,127,"2025-04-30 06:00:15"
6823,4013,149,"2025-03-26 15:09:35"
6824,4013,505,"2024-11-08 02:28:58"
6825,4014,901,"2025-03-24 21:17:08"
6826,4014,823,"2024-10-28 20:43:52"
6827,4014,710,"2024-11-28 21:00:43"
6828,4014,778,"2024-10-12 12:41:45"
6829,4014,95,"2025-01-03 02:46:47"
6830,4014,173,"2025-02-10 23:58:12"
6831,4014,909,"2024-08-15 00:59:19"
6832,4014,886,"2024-09-29 12:10:59"
6833,4014,580,"2025-03-26 12:46:41"
6834,4014,832,"2025-01-29 02:35:43"
6835,4015,767,"2025-02-18 17:20:57"
6836,4018,73,"2025-02-08 21:26:04"
6837,4018,463,"2024-12-14 00:31:53"
6838,4018,943,"2025-03-02 07:28:18"
6839,4018,683,"2025-03-08 02:40:28"
6840,4018,923,"2025-01-11 07:56:14"
6841,4018,376,"2024-09-03 11:47:09"
6842,4024,773,"2024-09-01 15:26:24"
6843,4024,71,"2024-05-30 19:27:06"
6844,4024,176,"2024-08-02 01:39:40"
6845,4024,267,"2024-05-18 06:39:41"
6846,4024,451,"2025-01-14 20:05:26"
6847,4028,660,"2024-08-31 18:20:44"
6848,4028,614,"2024-12-21 18:12:48"
6849,4028,435,"2024-07-17 07:19:55"
6850,4028,587,"2024-09-22 02:06:36"
6851,4028,79,"2024-12-05 11:52:40"
6852,4028,18,"2025-04-27 07:31:01"
6853,4028,438,"2025-04-12 11:21:19"
6854,4028,353,"2024-11-28 04:18:17"
6855,4030,310,"2024-09-17 05:49:09"
6856,4040,747,"2024-06-22 23:24:19"
6857,4040,317,"2024-10-16 16:59:57"
6858,4040,916,"2024-06-11 11:04:40"
6859,4040,872,"2024-12-23 04:33:15"
6860,4040,214,"2024-05-07 03:44:54"
6861,4041,741,"2025-02-13 10:46:57"
6862,4041,482,"2024-08-07 04:26:15"
6863,4041,849,"2024-07-20 15:13:44"
6864,4041,259,"2025-01-20 23:18:02"
6865,4041,524,"2024-09-05 06:25:24"
6866,4042,247,"2024-06-21 17:07:13"
6867,4051,446,"2025-04-25 21:31:46"
6868,4051,466,"2025-03-09 04:52:58"
6869,4051,234,"2024-10-28 21:58:03"
6870,4051,575,"2024-11-10 08:41:17"
6871,4051,726,"2024-10-15 16:56:55"
6872,4051,736,"2024-10-07 06:04:13"
6873,4051,518,"2024-07-16 12:42:50"
6874,4051,292,"2024-07-06 21:45:42"
6875,4055,463,"2024-12-07 08:58:18"
6876,4055,191,"2024-07-03 23:21:46"
6877,4055,752,"2025-03-02 15:12:47"
6878,4055,945,"2024-07-27 06:49:25"
6879,4055,325,"2024-12-14 02:03:03"
6880,4055,432,"2025-02-26 08:24:38"
6881,4059,698,"2024-07-22 00:10:43"
6882,4059,592,"2024-12-26 08:20:32"
6883,4059,304,"2025-03-01 13:59:51"
6884,4059,388,"2024-06-06 08:19:11"
6885,4059,67,"2024-12-07 08:57:53"
6886,4059,281,"2024-09-17 22:43:16"
6887,4059,245,"2024-12-03 17:23:20"
6888,4059,961,"2024-06-26 02:26:23"
6889,4059,319,"2024-12-02 03:13:11"
6890,4060,911,"2025-04-14 07:38:42"
6891,4060,483,"2025-03-04 21:47:17"
6892,4060,104,"2025-02-07 08:15:07"
6893,4060,626,"2024-12-27 22:20:20"
6894,4060,265,"2024-06-17 16:51:02"
6895,4060,162,"2025-02-01 06:59:24"
6896,4060,597,"2024-09-21 08:10:24"
6897,4061,144,"2025-01-01 14:04:44"
6898,4061,135,"2024-07-05 13:11:56"
6899,4061,819,"2024-07-13 04:11:49"
6900,4061,956,"2024-09-02 11:30:35"
6901,4062,69,"2024-11-15 20:14:52"
6902,4062,571,"2024-07-30 00:19:09"
6903,4062,49,"2025-02-26 14:35:47"
6904,4063,187,"2025-03-21 23:15:35"
6905,4065,173,"2024-05-20 03:36:02"
6906,4065,857,"2025-03-23 15:51:03"
6907,4065,885,"2025-02-09 09:39:23"
6908,4065,623,"2025-05-02 06:34:14"
6909,4066,271,"2024-08-25 11:42:49"
6910,4066,264,"2024-07-20 02:00:08"
6911,4068,505,"2024-07-23 11:56:03"
6912,4068,169,"2024-06-29 15:01:04"
6913,4068,108,"2024-07-19 16:23:35"
6914,4068,791,"2024-09-11 16:14:00"
6915,4068,895,"2024-11-23 03:33:25"
6916,4069,874,"2025-02-02 09:09:46"
6917,4069,289,"2024-11-12 16:18:30"
6918,4069,447,"2024-05-14 18:36:54"
6919,4069,609,"2024-10-03 02:11:14"
6920,4069,778,"2024-10-02 01:43:31"
6921,4069,16,"2024-08-18 01:43:32"
6922,4069,918,"2025-04-15 09:42:48"
6923,4069,715,"2025-01-20 16:31:33"
6924,4069,611,"2024-07-07 19:37:44"
6925,4069,944,"2024-07-13 02:04:00"
6926,4070,570,"2025-04-30 20:55:00"
6927,4070,372,"2024-08-20 10:54:18"
6928,4070,8,"2025-03-12 17:04:07"
6929,4070,222,"2024-06-30 03:24:55"
6930,4070,256,"2024-11-22 17:37:28"
6931,4070,717,"2024-12-19 17:11:11"
6932,4072,977,"2024-05-23 03:43:53"
6933,4072,60,"2024-06-20 08:41:33"
6934,4074,769,"2024-11-15 02:03:32"
6935,4074,123,"2025-01-31 13:23:36"
6936,4074,892,"2024-07-15 16:57:21"
6937,4074,47,"2025-02-01 22:46:21"
6938,4074,399,"2025-02-22 00:33:51"
6939,4074,738,"2024-11-06 10:55:07"
6940,4075,267,"2024-09-30 06:36:40"
6941,4075,59,"2024-05-27 17:38:34"
6942,4075,326,"2024-10-07 23:12:19"
6943,4075,967,"2025-03-11 03:17:25"
6944,4075,212,"2025-02-21 07:24:04"
6945,4075,919,"2025-04-16 11:47:47"
6946,4076,158,"2025-02-15 03:34:55"
6947,4076,300,"2025-04-29 07:10:33"
6948,4076,89,"2024-09-18 11:30:42"
6949,4076,955,"2024-06-15 23:52:44"
6950,4076,660,"2025-04-13 02:21:27"
6951,4076,943,"2024-12-11 02:01:29"
6952,4076,672,"2024-12-17 19:50:42"
6953,4076,558,"2024-09-28 13:43:20"
6954,4076,667,"2024-11-12 21:38:42"
6955,4076,739,"2025-01-16 06:21:37"
6956,4079,712,"2025-04-05 06:19:27"
6957,4079,64,"2024-10-04 04:00:43"
6958,4079,598,"2024-12-22 18:20:40"
6959,4079,627,"2024-06-27 13:39:11"
6960,4079,613,"2024-12-17 22:39:30"
6961,4079,980,"2024-10-03 07:18:49"
6962,4079,243,"2025-04-30 19:26:59"
6963,4080,557,"2024-05-04 21:16:35"
6964,4080,729,"2025-01-27 11:10:14"
6965,4080,332,"2024-08-05 21:55:05"
6966,4084,573,"2024-06-10 22:01:07"
6967,4084,143,"2024-05-24 00:00:50"
6968,4085,991,"2025-03-02 11:06:25"
6969,4085,461,"2025-01-13 18:53:21"
6970,4085,462,"2024-10-21 15:31:14"
6971,4085,173,"2024-11-30 20:38:59"
6972,4085,190,"2024-09-01 21:11:46"
6973,4085,116,"2024-08-29 00:29:54"
6974,4085,558,"2024-12-14 01:52:56"
6975,4085,697,"2025-01-23 12:44:07"
6976,4085,521,"2025-03-28 07:09:54"
6977,4094,883,"2024-10-15 09:41:22"
6978,4094,547,"2024-07-20 09:34:44"
6979,4094,146,"2024-07-26 11:52:30"
6980,4094,861,"2024-10-29 11:46:46"
6981,4094,787,"2024-07-31 15:46:30"
6982,4101,84,"2024-06-16 08:52:59"
6983,4101,755,"2025-03-05 12:04:25"
6984,4101,132,"2024-11-11 06:14:06"
6985,4101,75,"2025-01-16 15:28:15"
6986,4101,556,"2024-05-24 16:17:01"
6987,4101,262,"2024-05-30 08:43:11"
6988,4102,839,"2025-03-29 05:52:31"
6989,4102,416,"2025-04-21 10:15:42"
6990,4102,622,"2024-05-21 12:47:47"
6991,4102,926,"2024-08-27 08:21:11"
6992,4102,621,"2024-05-05 16:53:54"
6993,4102,124,"2024-07-06 05:09:14"
6994,4102,38,"2024-10-22 15:27:16"
6995,4102,934,"2024-09-14 13:31:45"
6996,4102,625,"2025-01-12 02:19:33"
6997,4102,602,"2025-03-19 02:18:49"
6998,4106,656,"2024-06-03 20:09:19"
6999,4106,647,"2025-04-19 01:39:43"
7000,4106,16,"2024-05-21 12:06:25"
7001,4106,531,"2025-02-27 17:14:12"
7002,4106,192,"2024-09-04 19:09:27"
7003,4106,453,"2025-04-07 16:07:25"
7004,4106,23,"2024-11-06 12:56:25"
7005,4106,9,"2025-04-20 03:08:41"
7006,4106,394,"2024-10-21 09:37:47"
7007,4106,440,"2024-12-14 19:26:34"
7008,4109,195,"2025-03-23 10:11:24"
7009,4109,215,"2025-03-23 22:03:40"
7010,4109,129,"2024-10-11 04:15:40"
7011,4111,444,"2024-12-10 19:51:58"
7012,4111,625,"2024-05-11 19:21:24"
7013,4111,877,"2025-02-28 20:13:45"
7014,4111,858,"2024-06-03 01:16:41"
7015,4111,696,"2024-11-22 20:29:51"
7016,4111,774,"2024-07-06 01:45:49"
7017,4111,630,"2025-04-21 16:17:08"
7018,4115,462,"2024-05-19 00:02:45"
7019,4115,114,"2024-07-03 15:36:13"
7020,4115,914,"2025-01-28 13:00:59"
7021,4121,333,"2024-07-23 23:39:07"
7022,4121,234,"2024-08-10 07:05:54"
7023,4122,173,"2024-11-16 21:32:50"
7024,4123,717,"2024-09-28 22:58:30"
7025,4123,694,"2024-12-24 07:46:20"
7026,4123,839,"2024-08-09 01:08:45"
7027,4125,379,"2025-01-05 17:46:30"
7028,4125,839,"2024-06-19 22:51:13"
7029,4125,263,"2025-01-05 15:46:10"
7030,4125,378,"2024-10-01 07:14:11"
7031,4125,898,"2025-02-06 02:45:19"
7032,4125,389,"2024-05-13 11:34:06"
7033,4126,191,"2024-07-09 00:09:28"
7034,4126,785,"2024-10-24 12:22:27"
7035,4126,688,"2024-12-19 07:53:07"
7036,4126,986,"2024-05-27 09:58:50"
7037,4126,604,"2024-12-30 14:11:04"
7038,4126,755,"2024-08-06 15:32:42"
7039,4126,106,"2025-04-10 11:39:40"
7040,4126,90,"2024-05-06 11:54:28"
7041,4127,97,"2024-10-24 07:28:35"
7042,4127,798,"2025-04-28 20:16:28"
7043,4127,147,"2025-01-23 06:37:22"
7044,4130,809,"2024-06-12 10:54:55"
7045,4130,51,"2024-08-30 02:58:08"
7046,4130,167,"2025-03-21 21:44:28"
7047,4130,917,"2024-07-06 18:50:42"
7048,4130,369,"2025-02-28 17:39:16"
7049,4130,148,"2024-12-16 15:51:05"
7050,4130,895,"2025-02-04 21:20:53"
7051,4140,548,"2024-10-30 23:19:39"
7052,4140,966,"2024-09-04 01:43:00"
7053,4140,186,"2024-05-16 12:03:06"
7054,4140,405,"2024-05-17 13:17:23"
7055,4140,267,"2024-07-14 02:34:35"
7056,4142,928,"2024-05-29 09:10:20"
7057,4142,693,"2025-04-01 13:23:53"
7058,4142,148,"2024-09-15 12:16:24"
7059,4142,76,"2024-08-11 11:44:49"
7060,4142,601,"2024-06-11 15:29:57"
7061,4142,519,"2024-08-05 12:18:01"
7062,4143,288,"2024-06-03 16:08:05"
7063,4143,460,"2024-05-14 15:59:47"
7064,4143,865,"2024-07-31 02:56:21"
7065,4143,991,"2024-09-05 14:35:33"
7066,4143,641,"2024-12-11 16:35:10"
7067,4143,118,"2025-02-28 08:37:29"
7068,4143,837,"2025-03-21 03:20:14"
7069,4143,910,"2024-05-09 11:49:01"
7070,4143,68,"2024-11-30 18:34:03"
7071,4153,653,"2024-12-22 12:40:11"
7072,4153,975,"2024-07-12 22:14:01"
7073,4153,897,"2025-01-27 12:34:57"
7074,4154,249,"2025-02-25 00:15:43"
7075,4154,750,"2024-07-23 18:37:58"
7076,4154,610,"2024-05-08 13:53:31"
7077,4154,748,"2024-11-29 10:11:05"
7078,4156,882,"2024-10-12 23:34:04"
7079,4156,885,"2024-08-25 23:37:03"
7080,4157,324,"2025-01-25 10:58:10"
7081,4157,437,"2024-07-16 23:09:07"
7082,4161,648,"2024-05-17 14:35:45"
7083,4161,587,"2024-10-04 09:41:02"
7084,4164,257,"2025-03-02 21:18:47"
7085,4164,100,"2024-06-11 20:11:18"
7086,4164,468,"2024-05-18 18:57:10"
7087,4164,60,"2025-01-11 16:07:29"
7088,4164,325,"2024-06-08 08:01:55"
7089,4164,344,"2024-09-13 06:31:06"
7090,4164,383,"2024-07-08 11:50:02"
7091,4164,714,"2025-01-01 04:28:51"
7092,4164,649,"2025-03-02 03:33:48"
7093,4164,116,"2024-08-04 09:29:36"
7094,4167,791,"2025-03-22 12:46:48"
7095,4167,333,"2024-10-11 16:38:01"
7096,4167,757,"2025-04-24 08:28:09"
7097,4167,735,"2024-09-14 01:01:08"
7098,4169,136,"2024-11-13 10:40:10"
7099,4169,7,"2025-01-07 05:01:13"
7100,4169,99,"2025-02-09 17:58:46"
7101,4169,298,"2024-12-21 04:08:09"
7102,4169,899,"2024-10-06 06:47:23"
7103,4169,741,"2024-11-20 03:28:36"
7104,4169,791,"2024-09-09 02:49:10"
7105,4169,900,"2024-10-30 21:37:53"
7106,4169,423,"2024-09-16 01:25:42"
7107,4170,490,"2024-09-02 10:25:22"
7108,4170,933,"2025-01-15 15:41:34"
7109,4170,353,"2024-09-23 07:38:10"
7110,4170,929,"2025-02-19 08:57:49"
7111,4170,520,"2024-10-09 02:07:14"
7112,4170,236,"2025-01-09 11:20:19"
7113,4170,902,"2025-05-03 13:59:39"
7114,4170,233,"2024-12-17 19:51:10"
7115,4170,642,"2024-07-25 07:27:05"
7116,4170,106,"2024-11-07 21:09:51"
7117,4172,425,"2024-07-24 21:43:14"
7118,4172,91,"2024-08-21 07:44:05"
7119,4172,840,"2024-11-21 22:12:44"
7120,4174,702,"2024-05-24 17:34:23"
7121,4174,384,"2024-08-29 13:45:18"
7122,4174,399,"2024-05-10 14:37:46"
7123,4174,184,"2024-06-09 16:16:06"
7124,4174,304,"2024-12-26 15:13:11"
7125,4174,754,"2024-08-17 03:55:49"
7126,4174,678,"2024-09-23 13:37:34"
7127,4174,41,"2025-02-18 00:00:11"
7128,4175,319,"2024-05-12 22:15:12"
7129,4175,322,"2025-02-21 21:27:18"
7130,4175,269,"2025-02-01 13:20:39"
7131,4175,65,"2024-08-03 08:35:51"
7132,4175,734,"2024-05-18 17:59:37"
7133,4175,858,"2025-01-08 07:39:05"
7134,4175,527,"2024-10-23 12:16:58"
7135,4175,224,"2025-04-12 07:10:36"
7136,4175,453,"2024-09-02 09:56:36"
7137,4175,138,"2024-10-25 21:22:47"
7138,4177,979,"2024-09-13 00:47:53"
7139,4177,312,"2024-11-28 14:51:36"
7140,4177,878,"2025-04-28 02:28:32"
7141,4177,281,"2024-06-27 22:15:45"
7142,4177,157,"2025-04-19 13:15:33"
7143,4177,537,"2025-01-14 19:23:07"
7144,4177,881,"2024-06-03 15:33:42"
7145,4177,310,"2024-11-14 14:07:38"
7146,4178,8,"2024-07-06 10:38:33"
7147,4178,254,"2024-06-22 06:13:38"
7148,4178,862,"2025-03-23 15:52:19"
7149,4179,981,"2025-03-17 20:26:01"
7150,4179,816,"2024-08-19 12:16:01"
7151,4179,486,"2025-01-08 04:34:20"
7152,4181,53,"2024-08-08 22:42:35"
7153,4181,914,"2024-11-24 17:51:39"
7154,4181,957,"2025-03-20 14:49:12"
7155,4181,15,"2024-12-19 20:14:38"
7156,4181,320,"2024-10-13 13:15:47"
7157,4181,343,"2025-04-03 18:51:19"
7158,4181,671,"2025-02-22 12:57:38"
7159,4181,938,"2024-07-31 18:53:59"
7160,4181,979,"2024-10-02 17:56:28"
7161,4183,507,"2025-01-29 09:13:07"
7162,4183,979,"2025-04-25 15:35:15"
7163,4183,655,"2025-02-24 05:51:41"
7164,4183,167,"2024-09-30 19:59:48"
7165,4183,275,"2024-11-02 09:52:42"
7166,4183,431,"2024-07-09 20:12:08"
7167,4183,674,"2024-06-24 05:41:34"
7168,4187,964,"2024-12-13 08:02:36"
7169,4187,468,"2024-07-29 12:42:21"
7170,4187,845,"2024-06-03 20:42:48"
7171,4187,69,"2024-08-30 22:27:40"
7172,4187,601,"2024-11-10 16:12:45"
7173,4187,474,"2024-11-30 18:16:12"
7174,4187,270,"2024-12-02 00:29:29"
7175,4187,494,"2025-01-09 14:14:52"
7176,4187,650,"2024-08-19 12:05:13"
7177,4187,74,"2024-11-19 06:04:57"
7178,4188,372,"2024-10-27 04:25:54"
7179,4188,58,"2024-09-10 00:34:57"
7180,4188,17,"2024-06-04 02:04:45"
7181,4188,83,"2024-07-30 18:19:13"
7182,4188,650,"2025-03-11 02:35:09"
7183,4194,468,"2025-01-22 10:36:59"
7184,4194,872,"2024-10-09 10:15:27"
7185,4194,180,"2024-05-27 03:37:00"
7186,4194,466,"2024-10-10 11:23:52"
7187,4194,650,"2024-06-13 16:28:59"
7188,4194,124,"2024-08-22 10:21:42"
7189,4194,11,"2024-12-18 02:04:07"
7190,4194,513,"2025-03-09 19:32:27"
7191,4194,683,"2024-10-07 21:18:34"
7192,4194,942,"2024-11-04 03:29:56"
7193,4195,277,"2024-10-06 19:21:14"
7194,4197,934,"2025-04-14 13:43:27"
7195,4197,343,"2024-09-30 07:58:37"
7196,4197,238,"2025-03-31 07:17:59"
7197,4197,956,"2024-07-13 00:52:31"
7198,4197,600,"2025-02-01 02:10:03"
7199,4202,357,"2024-10-22 05:40:18"
7200,4202,585,"2025-01-24 17:50:33"
7201,4202,135,"2024-11-27 20:12:03"
7202,4202,186,"2025-03-07 09:51:34"
7203,4202,58,"2025-04-15 21:01:46"
7204,4203,130,"2025-02-12 22:34:28"
7205,4204,671,"2024-12-25 05:26:22"
7206,4204,234,"2024-10-03 10:05:12"
7207,4204,660,"2024-10-10 13:42:41"
7208,4204,612,"2025-03-27 07:38:01"
7209,4204,236,"2024-05-23 20:46:29"
7210,4204,826,"2025-05-02 20:55:04"
7211,4204,762,"2025-01-07 20:14:17"
7212,4204,607,"2024-09-11 16:41:06"
7213,4204,561,"2025-01-25 04:57:34"
7214,4209,928,"2024-05-19 12:49:59"
7215,4209,111,"2025-03-24 03:13:58"
7216,4209,540,"2024-11-08 12:48:57"
7217,4209,865,"2024-12-17 05:39:39"
7218,4209,75,"2024-07-16 09:49:49"
7219,4209,370,"2024-08-26 07:16:59"
7220,4209,728,"2024-09-30 02:01:48"
7221,4209,135,"2025-02-17 13:36:50"
7222,4209,294,"2024-05-24 06:56:59"
7223,4211,174,"2024-08-08 18:50:37"
7224,4211,281,"2024-08-25 11:09:25"
7225,4213,910,"2025-03-14 11:32:51"
7226,4214,764,"2024-05-06 10:01:37"
7227,4214,476,"2025-02-22 19:27:26"
7228,4214,869,"2024-08-21 13:29:26"
7229,4214,287,"2025-04-03 12:58:14"
7230,4214,130,"2024-07-14 23:18:41"
7231,4214,2,"2024-05-16 06:18:46"
7232,4214,686,"2025-01-08 03:15:48"
7233,4215,208,"2025-01-31 04:26:03"
7234,4215,287,"2024-07-18 00:23:28"
7235,4215,556,"2025-01-02 07:36:19"
7236,4215,287,"2024-07-05 15:28:54"
7237,4215,777,"2025-01-29 12:23:03"
7238,4215,759,"2025-01-07 10:23:57"
7239,4226,25,"2024-12-15 21:20:04"
7240,4226,520,"2024-12-03 03:39:01"
7241,4226,172,"2024-12-20 01:29:14"
7242,4226,137,"2024-07-27 02:33:48"
7243,4226,489,"2024-11-25 16:29:22"
7244,4226,137,"2025-01-17 04:50:30"
7245,4226,734,"2024-06-21 23:13:45"
7246,4226,241,"2024-06-15 16:12:49"
7247,4226,184,"2024-05-24 17:31:34"
7248,4229,562,"2025-04-29 05:55:04"
7249,4229,327,"2024-05-31 15:04:45"
7250,4230,952,"2025-02-23 09:41:26"
7251,4230,676,"2024-09-17 16:29:54"
7252,4230,422,"2024-10-01 18:35:52"
7253,4230,602,"2024-08-31 19:08:23"
7254,4230,830,"2024-07-24 03:06:19"
7255,4230,42,"2025-04-20 00:20:08"
7256,4230,881,"2024-05-11 21:52:43"
7257,4230,989,"2025-03-14 04:37:55"
7258,4230,705,"2025-01-26 08:27:17"
7259,4235,82,"2025-01-07 15:02:55"
7260,4235,53,"2024-12-09 03:17:45"
7261,4235,43,"2024-12-14 21:34:37"
7262,4235,245,"2024-05-22 22:33:32"
7263,4235,30,"2025-01-26 20:06:49"
7264,4235,436,"2024-06-15 14:31:12"
7265,4235,120,"2024-09-22 23:34:16"
7266,4238,475,"2024-12-15 23:10:34"
7267,4238,870,"2024-05-13 12:03:09"
7268,4238,477,"2024-07-22 15:20:01"
7269,4238,418,"2025-04-19 10:44:33"
7270,4250,525,"2025-02-19 03:15:45"
7271,4250,457,"2025-04-29 09:03:02"
7272,4250,898,"2024-07-07 23:34:14"
7273,4250,959,"2025-05-03 12:31:03"
7274,4250,698,"2024-08-25 23:24:14"
7275,4250,245,"2024-05-21 22:52:42"
7276,4250,723,"2024-08-07 11:31:42"
7277,4250,407,"2024-08-01 10:32:59"
7278,4250,527,"2024-08-01 21:10:51"
7279,4250,248,"2024-08-12 09:38:48"
7280,4251,481,"2024-11-07 12:09:42"
7281,4251,204,"2024-09-05 11:06:12"
7282,4251,523,"2025-01-23 06:17:20"
7283,4251,602,"2024-11-18 10:35:30"
7284,4251,77,"2025-03-07 04:41:04"
7285,4251,645,"2024-07-30 22:13:49"
7286,4254,308,"2024-05-26 19:13:22"
7287,4254,638,"2024-09-07 19:28:18"
7288,4254,255,"2024-11-01 21:10:50"
7289,4254,766,"2024-12-28 15:35:32"
7290,4254,609,"2025-05-03 02:27:17"
7291,4255,17,"2025-01-13 18:25:21"
7292,4255,259,"2024-08-13 14:43:15"
7293,4255,928,"2025-01-20 05:24:12"
7294,4260,637,"2024-05-25 16:06:18"
