id,order_id,shipping_date,tracking_number,carrier,status
3080,7570,"2024-08-11 00:50:38",TRK-95323788-gKAH,DHL,in_transit
3081,7571,"2025-02-20 01:11:13",TRK-60189182-xvwF,UPS,in_transit
3082,7576,"2024-10-03 13:04:52",TRK-34036452-Angc,FedEx,delivered
3083,7578,"2024-09-26 04:47:15",TRK-91161937-xkWa,DHL,in_transit
3084,7580,"2025-01-24 22:25:27",TRK-04175620-yWGN,DHL,in_transit
3085,7582,"2024-11-07 08:00:20",TRK-53103637-ngmY,UPS,in_transit
3086,7586,"2024-07-23 13:07:15",TRK-41466205-sMto,FedEx,delivered
3087,7587,"2024-05-26 16:27:37",TRK-80371481-wCpf,USPS,delivered
3088,7589,"2025-04-23 04:30:53",TRK-91039595-hqdX,DHL,in_transit
3089,7591,"2024-11-10 05:01:34",TRK-68515766-DBnt,USPS,in_transit
3090,7592,"2024-09-11 19:51:57",TRK-37241600-rVfi,USPS,in_transit
3091,7593,"2025-01-24 22:20:00",TRK-44289879-vTcW,UPS,in_transit
3092,7596,"2024-05-15 09:21:13",TRK-08874401-tlfX,FedEx,in_transit
3093,7598,"2024-05-16 13:39:33",TRK-65324511-vUKO,FedEx,in_transit
3094,7599,"2024-07-10 06:09:54",TRK-86480776-YUhx,USPS,in_transit
3095,7602,"2024-06-23 00:27:28",TRK-45238662-hJKK,FedEx,delivered
3096,7605,"2025-04-21 07:17:04",TRK-91915056-uBFo,USPS,in_transit
3097,7606,"2024-07-25 14:53:12",TRK-83415952-KRdX,UPS,delivered
3098,7611,"2024-07-14 15:37:51",TRK-91372292-zloJ,FedEx,delivered
3099,7613,"2024-10-18 05:10:47",TRK-56713537-TdLY,USPS,delivered
3100,7614,"2024-06-13 16:55:11",TRK-60712365-qsZk,USPS,in_transit
3101,7615,"2024-11-05 21:57:46",TRK-87728859-CdTt,UPS,delivered
3102,7616,"2025-04-09 05:59:05",TRK-23223899-nRIS,FedEx,in_transit
3103,7617,"2024-05-20 15:40:36",TRK-89358881-FfaP,FedEx,delivered
3104,7619,"2025-04-19 01:06:49",TRK-48119344-zKVZ,DHL,in_transit
3105,7620,"2025-04-02 05:19:35",TRK-66034562-KRPy,UPS,delivered
3106,7623,"2025-03-20 21:46:14",TRK-91865055-dooz,DHL,delivered
3107,7629,"2024-06-10 10:59:55",TRK-71844125-LkoU,USPS,in_transit
3108,7631,"2024-09-19 16:12:06",TRK-86605806-yaVL,UPS,delivered
3109,7632,"2025-04-02 09:43:26",TRK-30629607-VGsi,UPS,in_transit
3110,7633,"2025-03-21 14:46:20",TRK-83246954-BWWj,USPS,in_transit
3111,7634,"2025-01-16 13:31:27",TRK-20274622-CVIO,USPS,delivered
3112,7635,"2024-12-26 15:17:51",TRK-88662565-EcAe,UPS,delivered
3113,7636,"2024-08-31 16:58:23",TRK-00295856-OmSd,DHL,delivered
3114,7637,"2025-04-05 15:01:31",TRK-23968301-dlCw,UPS,in_transit
3115,7638,"2024-09-30 00:10:50",TRK-42275207-kqRC,DHL,delivered
3116,7640,"2024-06-01 23:56:28",TRK-78799779-vbhi,USPS,delivered
3117,7643,"2024-06-25 15:20:52",TRK-37985013-TvkG,DHL,in_transit
3118,7646,"2025-04-22 10:14:16",TRK-65647825-lynl,FedEx,in_transit
3119,7647,"2024-06-19 16:56:18",TRK-35443979-Xnxg,FedEx,in_transit
3120,7652,"2024-05-07 00:58:27",TRK-50516458-Bmwx,DHL,delivered
3121,7656,"2025-03-23 05:12:58",TRK-92908262-avVt,FedEx,delivered
3122,7657,"2025-01-06 12:09:10",TRK-98787861-NxsE,DHL,in_transit
3123,7661,"2024-08-28 01:58:34",TRK-27787888-bQsV,UPS,in_transit
3124,7662,"2025-02-24 05:54:58",TRK-26031414-Pkrf,UPS,in_transit
3125,7665,"2025-05-01 05:48:58",TRK-31729211-vtmf,FedEx,delivered
3126,7666,"2025-01-11 18:11:11",TRK-93771670-kAUu,DHL,in_transit
3127,7667,"2024-06-21 18:14:00",TRK-44232323-XmOu,UPS,delivered
3128,7677,"2025-01-14 15:39:14",TRK-38602714-MCfG,UPS,delivered
3129,7685,"2025-03-06 22:21:07",TRK-30644331-aaRU,UPS,delivered
3130,7692,"2024-10-02 17:52:13",TRK-99246596-CgyK,DHL,delivered
3131,7695,"2024-09-26 22:28:49",TRK-68137353-yQkB,FedEx,delivered
3132,7697,"2024-08-07 21:45:34",TRK-40808493-PPDR,USPS,delivered
3133,7706,"2024-06-04 07:28:38",TRK-97408522-qBIs,FedEx,delivered
3134,7710,"2024-07-28 21:45:40",TRK-42503038-kOIB,UPS,in_transit
3135,7712,"2024-11-04 15:04:10",TRK-92694516-FvNG,DHL,delivered
3136,7714,"2025-03-27 12:55:06",TRK-39885968-WIZi,UPS,delivered
3137,7716,"2024-12-16 17:42:24",TRK-75796842-txkP,USPS,in_transit
3138,7717,"2024-12-24 23:37:55",TRK-44649717-fQfB,DHL,delivered
3139,7720,"2024-08-07 15:45:16",TRK-64664566-tLah,UPS,in_transit
3140,7721,"2025-04-16 00:25:52",TRK-07126264-Kpni,FedEx,delivered
3141,7722,"2025-01-21 03:19:07",TRK-66988980-nFkY,FedEx,delivered
3142,7727,"2024-05-22 17:59:29",TRK-88342990-SyuI,DHL,delivered
3143,7729,"2024-07-10 09:38:02",TRK-04652245-usRE,FedEx,delivered
3144,7734,"2024-11-05 13:31:06",TRK-86982540-bjBy,DHL,in_transit
3145,7737,"2025-02-07 04:56:58",TRK-81424040-gtpQ,FedEx,delivered
3146,7739,"2024-08-27 02:39:19",TRK-79233364-wuBC,USPS,delivered
3147,7740,"2024-11-16 19:54:45",TRK-97193688-Varr,UPS,delivered
3148,7743,"2025-03-08 13:17:01",TRK-30494269-GUQq,DHL,delivered
3149,7746,"2024-10-24 06:49:25",TRK-88708843-sHjc,UPS,in_transit
3150,7749,"2024-11-18 16:50:38",TRK-03136261-lpih,FedEx,in_transit
3151,7750,"2024-09-12 23:50:44",TRK-76935021-mMUO,FedEx,delivered
3152,7751,"2024-11-12 17:24:14",TRK-76428482-XSKV,FedEx,delivered
3153,7752,"2024-05-29 11:58:48",TRK-60173127-Kdmj,UPS,in_transit
3154,7755,"2024-12-31 05:03:03",TRK-55999496-HizT,FedEx,in_transit
3155,7756,"2024-06-13 09:51:24",TRK-93474092-huhm,UPS,in_transit
3156,7757,"2025-04-29 19:20:25",TRK-07594897-BdQK,USPS,in_transit
3157,7762,"2024-10-09 11:53:16",TRK-58257588-cTZA,FedEx,in_transit
3158,7766,"2024-11-26 03:11:38",TRK-37298244-dQkp,USPS,in_transit
3159,7767,"2024-11-03 16:03:39",TRK-18379960-YWnM,USPS,in_transit
3160,7770,"2024-12-21 15:09:24",TRK-59304429-WWnj,FedEx,in_transit
3161,7771,"2025-02-06 19:42:06",TRK-04051748-KorH,FedEx,in_transit
3162,7772,"2024-12-12 18:45:33",TRK-23508009-spnr,UPS,delivered
3163,7776,"2024-11-19 09:20:10",TRK-47189793-LbTv,USPS,delivered
3164,7780,"2025-04-23 14:28:09",TRK-80572999-IOpU,FedEx,delivered
3165,7782,"2024-12-19 18:35:15",TRK-05579186-aZyD,USPS,in_transit
3166,7783,"2025-01-03 02:14:23",TRK-09957399-duyh,FedEx,delivered
3167,7785,"2024-08-28 01:19:52",TRK-13255544-ZtJm,FedEx,delivered
3168,7786,"2024-09-13 09:39:08",TRK-55393729-VXPN,DHL,delivered
3169,7787,"2025-04-25 16:26:37",TRK-88662402-wjad,USPS,delivered
3170,7789,"2024-08-24 23:37:13",TRK-55791050-BFSE,USPS,in_transit
3171,7790,"2024-05-20 12:06:44",TRK-09901461-xZEE,DHL,in_transit
3172,7791,"2024-06-25 18:31:44",TRK-93973157-EaSa,USPS,in_transit
3173,7792,"2025-02-14 20:22:31",TRK-41049384-hAXv,UPS,delivered
3174,7793,"2024-05-11 03:29:38",TRK-04472308-oVwx,USPS,delivered
3175,7798,"2025-04-18 05:57:14",TRK-90675837-cSdE,USPS,in_transit
3176,7803,"2024-08-21 16:01:47",TRK-45579355-yAwc,UPS,in_transit
3177,7807,"2025-04-29 10:50:11",TRK-03300360-JNBp,FedEx,delivered
3178,7808,"2024-10-14 18:26:26",TRK-97920814-exOQ,FedEx,in_transit
3179,7810,"2025-04-22 08:27:23",TRK-91387830-zGxk,UPS,delivered
3180,7815,"2024-06-06 07:22:25",TRK-62471486-qCIh,USPS,in_transit
3181,7816,"2024-11-24 19:20:24",TRK-21288463-OsBF,USPS,delivered
3182,7817,"2025-04-22 10:47:57",TRK-49487768-lJzp,UPS,in_transit
3183,7819,"2024-06-30 07:49:11",TRK-57343930-oxVq,UPS,delivered
3184,7824,"2025-04-03 06:27:47",TRK-92603405-xxwr,FedEx,delivered
3185,7825,"2024-05-24 02:44:38",TRK-42297197-cnNr,UPS,delivered
3186,7832,"2025-04-10 20:58:38",TRK-71706167-CXIb,UPS,in_transit
3187,7834,"2025-04-10 04:49:20",TRK-63388810-pCKi,UPS,delivered
3188,7840,"2024-06-15 14:08:06",TRK-93191410-inZq,DHL,in_transit
3189,7842,"2024-07-31 20:05:16",TRK-04166040-JdaC,UPS,in_transit
3190,7846,"2025-02-04 14:54:39",TRK-90578789-nXxV,DHL,in_transit
3191,7850,"2024-07-22 00:47:52",TRK-62370557-dZZZ,UPS,delivered
3192,7859,"2025-02-26 21:54:29",TRK-81717657-nOnj,DHL,in_transit
3193,7860,"2024-08-23 21:25:07",TRK-66459671-qChW,UPS,in_transit
3194,7861,"2024-06-20 00:33:53",TRK-20055356-JCPg,UPS,delivered
3195,7864,"2024-10-27 22:41:19",TRK-01529504-HTRB,USPS,in_transit
3196,7865,"2024-06-05 09:25:31",TRK-78340894-GLpQ,DHL,delivered
3197,7866,"2024-09-30 14:17:18",TRK-53603704-bEmu,FedEx,in_transit
3198,7867,"2024-09-16 15:33:35",TRK-27277199-kuyI,FedEx,delivered
3199,7868,"2024-10-04 02:20:51",TRK-10468553-dzkD,UPS,in_transit
3200,7872,"2025-01-02 06:24:53",TRK-90026408-UOuv,FedEx,in_transit
3201,7876,"2024-09-23 22:16:12",TRK-22718295-AOre,UPS,delivered
3202,7881,"2024-05-24 20:27:22",TRK-69434885-OYho,USPS,in_transit
3203,7883,"2025-02-17 10:46:02",TRK-44144645-cRAT,DHL,delivered
3204,7887,"2025-02-25 17:23:33",TRK-68804467-xZKX,UPS,in_transit
3205,7891,"2025-02-13 20:08:48",TRK-50073040-vePF,DHL,in_transit
3206,7892,"2025-02-14 02:12:02",TRK-73559557-qKYZ,USPS,in_transit
3207,7894,"2024-07-31 10:56:18",TRK-36608123-eXjX,DHL,delivered
3208,7896,"2024-08-18 03:48:36",TRK-92929718-aogL,FedEx,in_transit
3209,7897,"2024-08-24 01:38:27",TRK-34075721-jqMn,UPS,in_transit
3210,7900,"2024-11-05 17:34:23",TRK-25931082-JSQu,DHL,in_transit
3211,7904,"2024-08-17 12:30:54",TRK-38664223-pdqq,UPS,in_transit
3212,7905,"2025-03-16 23:06:55",TRK-94559710-NcAn,UPS,in_transit
3213,7908,"2025-04-21 05:18:35",TRK-01472366-ZNdP,FedEx,in_transit
3214,7914,"2025-03-30 14:20:35",TRK-02855352-ljpw,UPS,in_transit
3215,7916,"2024-05-17 00:15:45",TRK-75057510-xSwl,DHL,delivered
3216,7923,"2024-12-31 15:53:20",TRK-66182786-eKEk,FedEx,in_transit
3217,7924,"2025-04-15 01:44:58",TRK-12819600-pAHR,UPS,in_transit
3218,7927,"2024-11-27 06:31:57",TRK-57364888-PMGe,UPS,in_transit
3219,7934,"2025-02-23 14:57:58",TRK-49956171-bnZO,FedEx,in_transit
3220,7936,"2024-12-16 21:24:20",TRK-21757543-XOhE,DHL,delivered
3221,7941,"2025-03-16 05:02:39",TRK-99891572-irLA,FedEx,in_transit
3222,7943,"2024-09-06 00:26:50",TRK-45677925-Atyl,USPS,delivered
3223,7944,"2024-06-04 21:10:54",TRK-00701055-bcyC,DHL,delivered
3224,7946,"2024-09-21 11:35:16",TRK-00379850-cOPj,DHL,delivered
3225,7950,"2024-10-18 05:02:37",TRK-66603171-wzVu,UPS,delivered
3226,7952,"2024-09-27 08:18:59",TRK-08313841-OIkz,DHL,in_transit
3227,7955,"2024-10-23 00:10:28",TRK-92127598-wSiQ,USPS,delivered
3228,7960,"2025-04-02 18:53:09",TRK-17084303-JAvf,USPS,in_transit
3229,7961,"2024-06-02 02:38:47",TRK-27503438-pNFv,DHL,in_transit
3230,7962,"2024-11-26 18:26:15",TRK-87855439-UJWi,DHL,in_transit
3231,7963,"2024-09-19 00:13:00",TRK-46777091-laNS,USPS,in_transit
3232,7964,"2024-09-28 13:43:09",TRK-04935979-utvd,USPS,in_transit
3233,7966,"2024-06-15 02:03:17",TRK-52890439-eHHV,DHL,in_transit
3234,7967,"2024-11-20 16:58:07",TRK-62916831-umcG,DHL,delivered
3235,7968,"2025-04-28 13:40:54",TRK-74682776-ZIhh,FedEx,delivered
3236,7971,"2025-02-15 12:27:18",TRK-53191270-NXDc,DHL,delivered
3237,7983,"2024-06-22 01:10:23",TRK-83008620-kYWb,DHL,delivered
3238,7984,"2024-11-19 09:41:54",TRK-42337084-iMli,UPS,in_transit
3239,7985,"2024-08-15 08:53:11",TRK-09085288-mxsa,FedEx,in_transit
3240,7986,"2024-10-24 19:28:33",TRK-86673054-uuZh,USPS,delivered
3241,7990,"2025-01-05 05:34:09",TRK-47035150-RIKk,USPS,delivered
3242,7992,"2024-11-24 13:32:42",TRK-33810654-zlll,USPS,delivered
3243,7993,"2025-03-15 11:04:26",TRK-81005013-dHeb,UPS,in_transit
3244,7995,"2024-06-01 03:19:42",TRK-49102577-EVJZ,FedEx,delivered
3245,7998,"2024-06-11 02:50:45",TRK-96296886-cQON,FedEx,in_transit
3246,8000,"2024-09-11 09:15:51",TRK-20863403-mSlq,DHL,in_transit
3247,8002,"2024-07-09 18:39:59",TRK-88298807-mPPM,FedEx,in_transit
3248,8003,"2024-11-01 11:18:13",TRK-12805060-FKTn,UPS,delivered
3249,8004,"2024-08-13 21:37:13",TRK-79031534-wCvn,UPS,in_transit
3250,8006,"2024-08-20 07:14:27",TRK-70219170-dvFi,FedEx,delivered
3251,8007,"2025-03-16 19:05:18",TRK-70371049-iMZF,FedEx,in_transit
3252,8009,"2025-03-05 09:31:31",TRK-86529133-qPsi,USPS,delivered
3253,8013,"2024-07-24 21:36:13",TRK-36447978-uQZe,UPS,delivered
3254,8014,"2024-06-16 17:24:43",TRK-74851973-wBzd,DHL,in_transit
3255,8015,"2024-05-18 18:25:33",TRK-87378685-LDZJ,USPS,in_transit
3256,8017,"2024-08-20 20:09:43",TRK-76894306-DXPi,UPS,in_transit
3257,8020,"2024-07-01 18:28:06",TRK-46668468-blHi,UPS,in_transit
3258,8021,"2025-02-04 00:46:25",TRK-26468925-aGMr,UPS,delivered
3259,8022,"2025-03-08 12:03:28",TRK-52248677-afNy,USPS,in_transit
3260,8029,"2024-07-14 00:18:31",TRK-86842278-VYex,FedEx,in_transit
3261,8030,"2024-05-15 03:06:13",TRK-25200709-MkAJ,FedEx,delivered
3262,8034,"2025-04-15 02:28:48",TRK-52048702-fjay,UPS,in_transit
3263,8036,"2025-03-09 14:02:38",TRK-90226661-RbDW,FedEx,delivered
3264,8037,"2024-08-24 06:21:31",TRK-70654070-DBvI,UPS,delivered
3265,8040,"2024-08-18 19:20:12",TRK-51977652-Pewm,UPS,delivered
3266,8041,"2024-09-10 14:04:26",TRK-00414853-itJq,USPS,delivered
3267,8043,"2024-10-08 23:31:20",TRK-69170636-NbuQ,FedEx,in_transit
3268,8044,"2025-05-06 08:03:56",TRK-11743423-DItk,DHL,delivered
3269,8048,"2025-04-03 00:08:10",TRK-02149395-Vckl,FedEx,delivered
3270,8049,"2025-04-17 15:46:36",TRK-67394410-PivL,USPS,in_transit
3271,8051,"2025-03-03 15:11:46",TRK-31870913-XZXj,UPS,in_transit
3272,8054,"2024-09-15 07:03:15",TRK-59842234-YayG,DHL,delivered
3273,8057,"2025-02-09 22:08:51",TRK-38126410-Ktxx,USPS,delivered
3274,8062,"2024-08-09 07:16:34",TRK-26187711-bjdE,FedEx,delivered
3275,8065,"2024-05-17 16:43:09",TRK-89018168-acMc,DHL,in_transit
3276,8066,"2025-03-02 22:10:34",TRK-95632303-Kmby,USPS,in_transit
3277,8068,"2024-11-26 21:20:01",TRK-78188751-lxnH,DHL,in_transit
3278,8070,"2024-07-22 20:42:07",TRK-80036378-KCAd,USPS,delivered
3279,8074,"2025-02-04 08:31:44",TRK-74497317-Jubs,DHL,in_transit
3280,8077,"2024-11-16 14:42:28",TRK-46809047-ENxv,USPS,delivered
3281,8079,"2024-09-15 18:59:06",TRK-75699137-iSbY,USPS,in_transit
3282,8081,"2025-03-06 16:02:36",TRK-64665179-WSjW,UPS,delivered
3283,8082,"2024-08-16 22:52:05",TRK-31581256-BlNS,FedEx,in_transit
3284,8084,"2024-12-03 08:28:10",TRK-56868024-cvNR,FedEx,delivered
3285,8086,"2024-07-19 00:40:51",TRK-82013270-VGRv,FedEx,in_transit
3286,8087,"2025-03-18 03:41:16",TRK-90905194-NrLO,FedEx,delivered
3287,8088,"2025-04-28 15:24:57",TRK-19042640-yYBT,DHL,delivered
3288,8089,"2024-06-29 02:15:06",TRK-89397885-DLTl,UPS,in_transit
3289,8090,"2024-09-02 00:12:02",TRK-20978123-wtTA,USPS,delivered
3290,8092,"2025-03-04 13:30:53",TRK-27784123-Vooh,DHL,delivered
3291,8093,"2025-03-29 08:02:45",TRK-44458377-Hykh,UPS,in_transit
3292,8096,"2025-02-28 04:38:42",TRK-33983403-GDSI,USPS,in_transit
3293,8099,"2025-02-16 09:06:46",TRK-11389362-ooQE,UPS,in_transit
3294,8102,"2024-08-22 05:46:21",TRK-66303800-iHBe,FedEx,delivered
3295,8103,"2024-06-25 08:29:10",TRK-07470750-Mabb,USPS,in_transit
3296,8104,"2024-06-04 06:48:02",TRK-56336290-rHNb,DHL,in_transit
3297,8105,"2024-05-24 00:46:03",TRK-28593690-TYFA,FedEx,delivered
3298,8106,"2024-11-26 20:24:39",TRK-80571491-nTOb,UPS,in_transit
3299,8107,"2024-05-21 18:06:08",TRK-65452694-vjtC,UPS,delivered
3300,8108,"2024-11-08 15:00:30",TRK-04912431-lExG,FedEx,in_transit
3301,8110,"2025-01-14 20:25:16",TRK-51582071-Vmfs,FedEx,in_transit
3302,8116,"2024-09-26 09:12:24",TRK-85244091-rQJM,DHL,in_transit
3303,8117,"2025-01-09 03:25:37",TRK-78240356-ZrkJ,FedEx,delivered
3304,8118,"2025-01-08 17:46:37",TRK-31018159-nlbZ,FedEx,delivered
3305,8132,"2024-07-12 00:38:46",TRK-04278552-klKJ,UPS,in_transit
3306,8134,"2025-04-05 00:27:19",TRK-09207133-gfeG,UPS,delivered
3307,8136,"2024-12-08 04:50:46",TRK-62806064-WFIT,USPS,delivered
3308,8142,"2025-03-05 18:18:41",TRK-30149132-YBrD,USPS,in_transit
3309,8144,"2024-11-19 04:54:36",TRK-58995352-Oofy,UPS,in_transit
3310,8149,"2024-06-08 22:54:19",TRK-09549514-KhcE,FedEx,in_transit
3311,8158,"2025-03-28 08:46:17",TRK-17127185-dElV,USPS,in_transit
3312,8159,"2025-03-14 11:22:31",TRK-34738414-YfOK,UPS,delivered
3313,8166,"2024-06-14 19:55:05",TRK-38254261-WBVn,UPS,delivered
3314,8167,"2024-07-14 12:21:44",TRK-39936010-OzIz,DHL,in_transit
3315,8171,"2024-07-23 08:25:42",TRK-09648191-Bsyt,UPS,in_transit
3316,8174,"2024-05-28 05:02:22",TRK-40215710-ByAf,USPS,delivered
3317,8179,"2024-12-19 07:47:12",TRK-30191127-xzuu,USPS,in_transit
3318,8183,"2024-09-06 00:24:28",TRK-21671181-fqpI,FedEx,in_transit
3319,8184,"2025-02-27 18:40:48",TRK-07780896-CrRN,USPS,delivered
3320,8186,"2025-03-05 12:13:37",TRK-22375214-hCnd,USPS,in_transit
3321,8187,"2024-09-04 08:00:01",TRK-63024412-qfhT,FedEx,in_transit
3322,8188,"2024-06-12 07:12:22",TRK-37139518-MYBx,DHL,delivered
3323,8193,"2024-12-31 19:39:11",TRK-22882871-QiKJ,UPS,delivered
3324,8196,"2024-08-06 09:53:40",TRK-95791236-uPdO,UPS,delivered
3325,8197,"2024-10-08 05:27:11",TRK-84697397-OGnG,FedEx,in_transit
3326,8199,"2025-04-03 00:59:37",TRK-75889963-vKCy,DHL,in_transit
3327,8200,"2024-06-12 06:03:06",TRK-91892490-simV,UPS,in_transit
3328,8202,"2024-10-03 05:52:20",TRK-40287241-NBAV,UPS,delivered
3329,8203,"2024-11-16 20:09:47",TRK-03883729-ewcD,USPS,in_transit
3330,8204,"2025-04-29 21:54:39",TRK-47573730-vynS,FedEx,in_transit
3331,8205,"2025-01-27 07:29:25",TRK-08075503-GbVH,FedEx,delivered
3332,8206,"2025-02-02 10:40:53",TRK-41142749-kCAY,USPS,in_transit
3333,8208,"2024-08-09 01:26:49",TRK-87169571-UCyE,FedEx,delivered
3334,8213,"2024-09-10 16:02:08",TRK-07390258-oNOH,DHL,in_transit
3335,8214,"2024-09-29 14:39:09",TRK-97039258-FNwc,DHL,in_transit
3336,8215,"2025-01-08 03:44:32",TRK-94122158-zqQo,UPS,delivered
3337,8218,"2024-07-20 11:14:21",TRK-77618963-VFEz,UPS,delivered
3338,8220,"2024-08-03 07:29:07",TRK-37203856-DMHh,UPS,in_transit
3339,8221,"2024-06-20 08:55:12",TRK-74463210-MYGH,FedEx,delivered
3340,8225,"2024-12-25 00:25:50",TRK-21094485-ccnq,FedEx,delivered
3341,8226,"2025-03-28 18:08:27",TRK-30345609-VeWS,UPS,delivered
3342,8230,"2024-11-27 06:34:34",TRK-98094975-wdwz,DHL,in_transit
3343,8231,"2025-02-04 06:17:15",TRK-78437898-bMwB,FedEx,delivered
3344,8233,"2024-11-01 22:57:47",TRK-71087876-owPf,DHL,in_transit
3345,8236,"2024-06-04 02:51:33",TRK-42069010-TfQn,UPS,delivered
3346,8241,"2024-07-06 12:44:08",TRK-42335193-yUPm,FedEx,delivered
3347,8244,"2025-03-22 16:36:22",TRK-42144268-szkR,UPS,in_transit
3348,8248,"2024-09-14 07:04:57",TRK-46440557-Alii,DHL,in_transit
3349,8249,"2024-05-09 19:24:33",TRK-17165232-apcz,DHL,in_transit
3350,8250,"2025-04-06 12:33:51",TRK-64997916-MFCY,UPS,delivered
3351,8252,"2024-07-21 21:24:57",TRK-43412819-BzDS,UPS,delivered
3352,8260,"2024-10-19 14:45:38",TRK-52006370-hgro,FedEx,in_transit
3353,8264,"2024-10-04 01:26:20",TRK-20692617-PMdZ,FedEx,in_transit
3354,8265,"2024-09-09 07:23:06",TRK-05681875-lNNT,FedEx,delivered
3355,8266,"2024-11-12 16:05:27",TRK-03374052-HspY,FedEx,delivered
3356,8268,"2024-06-10 19:54:58",TRK-60459021-EMsp,DHL,in_transit
3357,8269,"2025-04-23 06:33:53",TRK-51396639-QxUi,USPS,in_transit
3358,8270,"2024-07-29 06:54:52",TRK-48362241-HWLy,USPS,in_transit
3359,8271,"2024-11-19 02:45:06",TRK-48698488-yUjd,FedEx,in_transit
3360,8273,"2025-05-03 05:08:59",TRK-83140775-HqGi,USPS,in_transit
3361,8274,"2024-09-14 22:29:13",TRK-89988699-blXt,FedEx,in_transit
3362,8279,"2024-06-18 10:22:25",TRK-75167374-Kjnn,USPS,in_transit
3363,8280,"2024-12-04 03:14:21",TRK-42328308-KNYg,USPS,in_transit
3364,8284,"2025-04-29 22:04:44",TRK-53383826-mFim,FedEx,in_transit
3365,8286,"2024-07-21 03:29:58",TRK-16730234-XFdh,UPS,delivered
3366,8287,"2024-05-28 02:20:51",TRK-61065220-UYMU,DHL,in_transit
3367,8288,"2024-07-28 03:06:07",TRK-84694983-rffV,DHL,delivered
3368,8291,"2025-04-27 18:50:26",TRK-80259047-NuOD,FedEx,in_transit
3369,8292,"2025-03-14 04:07:40",TRK-93152293-QxQg,USPS,delivered
3370,8294,"2024-12-15 03:45:50",TRK-39771229-aIaK,USPS,in_transit
3371,8297,"2024-09-08 05:03:53",TRK-47149994-huZo,UPS,in_transit
3372,8300,"2024-08-14 08:18:43",TRK-64594928-Xrbv,FedEx,delivered
3373,8301,"2025-03-08 10:15:32",TRK-91088794-OHSb,UPS,delivered
3374,8305,"2024-10-21 15:23:16",TRK-82289359-DoSl,UPS,in_transit
3375,8309,"2024-08-10 15:47:10",TRK-56462719-yxHW,DHL,delivered
3376,8311,"2024-12-28 21:07:27",TRK-26072431-eGgn,UPS,delivered
3377,8312,"2024-07-18 06:17:17",TRK-70940907-dYMv,DHL,in_transit
3378,8313,"2024-05-24 19:13:58",TRK-82207076-tgdO,UPS,in_transit
3379,8315,"2025-02-14 22:30:10",TRK-92668179-uNGR,DHL,in_transit
3380,8317,"2025-01-26 03:14:16",TRK-46867322-PKpL,UPS,in_transit
3381,8318,"2025-02-07 03:03:21",TRK-39263381-XiLH,FedEx,delivered
3382,8321,"2024-05-13 01:49:51",TRK-83925788-BzvA,UPS,delivered
3383,8322,"2024-09-17 00:16:25",TRK-95448576-OCPD,FedEx,delivered
3384,8324,"2024-08-07 07:01:10",TRK-98052356-dOlv,UPS,in_transit
3385,8327,"2025-02-10 07:11:43",TRK-45700901-EwDl,UPS,delivered
3386,8331,"2024-09-25 21:39:21",TRK-48502200-pRYJ,DHL,delivered
3387,8333,"2024-07-15 22:24:36",TRK-70918577-Kdcy,USPS,delivered
3388,8336,"2024-05-06 06:13:58",TRK-58630895-pWrJ,USPS,in_transit
3389,8337,"2024-07-13 16:32:06",TRK-54110469-FdeJ,FedEx,delivered
3390,8343,"2024-12-07 14:51:04",TRK-59624375-HABC,UPS,in_transit
3391,8344,"2024-10-01 01:12:36",TRK-82449848-VBrf,USPS,delivered
3392,8347,"2024-11-17 16:57:32",TRK-85882338-AzJO,DHL,delivered
3393,8349,"2024-05-30 18:15:25",TRK-76247628-hABG,DHL,in_transit
3394,8353,"2024-06-25 15:40:10",TRK-82526695-rYnQ,FedEx,in_transit
3395,8360,"2024-09-09 09:15:35",TRK-35210660-AtWR,UPS,delivered
3396,8367,"2025-04-04 10:29:10",TRK-40437473-HTEs,DHL,in_transit
3397,8369,"2024-08-07 07:56:43",TRK-28101164-JBwE,USPS,delivered
3398,8370,"2024-10-24 08:36:31",TRK-40929804-fpEt,USPS,in_transit
3399,8371,"2024-07-08 08:35:39",TRK-25861474-jEIe,FedEx,delivered
3400,8376,"2024-06-24 13:07:43",TRK-22977614-tzhy,UPS,in_transit
3401,8378,"2024-08-08 01:58:39",TRK-30885359-TpHg,USPS,delivered
3402,8383,"2024-07-06 02:30:04",TRK-00715802-PzyW,FedEx,delivered
3403,8394,"2025-04-17 09:32:56",TRK-74713889-pfrW,USPS,in_transit
3404,8396,"2024-07-31 08:08:45",TRK-43267341-lLDw,FedEx,delivered
3405,8397,"2024-10-13 01:15:22",TRK-31874285-TofX,FedEx,delivered
3406,8399,"2024-06-14 16:19:00",TRK-96737355-DJQS,DHL,delivered
3407,8401,"2024-10-15 22:31:21",TRK-14237054-nEoV,FedEx,delivered
3408,8402,"2024-11-20 10:12:43",TRK-86232160-lNxJ,USPS,delivered
3409,8403,"2024-09-17 22:29:33",TRK-46453559-bxwY,FedEx,in_transit
3410,8407,"2024-05-28 15:27:19",TRK-67681832-rvhG,DHL,delivered
3411,8409,"2024-09-19 09:31:14",TRK-19110957-ntYy,UPS,in_transit
3412,8410,"2025-03-24 03:03:03",TRK-68187846-LEDy,UPS,delivered
3413,8415,"2024-06-23 02:53:23",TRK-76829331-jGWL,UPS,delivered
